Tweet URL,Targeted Sentiment,Sentence Sentiment,Target
https://twitter.com/kucukanlati/status/1234048126157295617,negative,positive,coca cola
https://twitter.com/dklogy/status/1257433233190522883,neutral,neutral,turkcell
https://twitter.com/haticeb_mzrk/status/1250906257352990721,negative,negative,ekşi sözlük
https://twitter.com/Alparsl06026701/status/1242866200738254848,negative,negative,coca cola
https://twitter.com/creakce/status/1245452621533589506,neutral,neutral,trendyol
https://twitter.com/dilaraaicoz/status/1264707626300067840,negative,negative,trendyol
https://twitter.com/sansy_yurtsever/status/1238614398316482568,neutral,neutral,whatsapp
https://twitter.com/circassian8134/status/1234989594505924608,neutral,negative,whatsapp
https://twitter.com/remre3455/status/1244411898042421249,neutral,neutral,whatsapp
https://twitter.com/cagatayyamn/status/1261799335014039557,neutral,negative,hepsiburada
https://twitter.com/cefeleee/status/1238972766856122370,neutral,negative,whatsapp
https://twitter.com/yarencindirli/status/1235681473346318337,positive,positive,trendyol
https://twitter.com/rahsebi/status/1249819473399480320,negative,negative,ekşi sözlük
https://twitter.com/ERCANAYDOGDU052/status/1224058249860743169,negative,negative,coca cola
https://twitter.com/ahval_tr/status/1235666526662868992,negative,negative,turkcell
https://twitter.com/OA_Dev/status/1244310466878484483,negative,negative,coca cola
https://twitter.com/akileuysal/status/1239666402480570369,negative,negative,trendyol
https://twitter.com/bayindirelk/status/1262483934090153984,neutral,positive,hepsiburada
https://twitter.com/ilaydaa055/status/1264702259956518913,negative,negative,trendyol
https://twitter.com/tankuttan5/status/1237507710893068288,neutral,neutral,ekşi sözlük
https://twitter.com/Maviikadarozgur/status/1214327377557426177,negative,negative,trendyol
https://twitter.com/yavuzslmozn/status/1236033432519675912,negative,negative,coca cola
https://twitter.com/akifacikgoz42/status/1217563364408332289,negative,negative,trendyol
https://twitter.com/Chetinceviz/status/1238544078142349314,positive,negative,coca cola
https://twitter.com/sercankarayel7/status/1214293985684021255,negative,negative,turkcell
https://twitter.com/ggizemkklk/status/1242931719147323393,negative,negative,trendyol
https://twitter.com/eneshkann/status/1244771242118238208,neutral,neutral,whatsapp
https://twitter.com/herhaltmerve/status/1242944544041246720,negative,negative,trendyol
https://twitter.com/AlihanCavusoglu/status/1245137325950197761,negative,negative,whatsapp
https://twitter.com/selkaraa/status/1224840298855047172,negative,negative,whatsapp
https://twitter.com/makinecihanim/status/1216834087559880708,positive,positive,trendyol
https://twitter.com/gototechnotr/status/1258521979264495616,neutral,neutral,turkcell
https://twitter.com/basganus/status/1213563209363476480,negative,negative,trendyol
https://twitter.com/yukkkssss/status/1222652264625647616,neutral,neutral,trendyol
https://twitter.com/melisaakucuk/status/1230934635888160769,negative,negative,coca cola
https://twitter.com/makifaksakalz/status/1263927361491423232,negative,negative,hepsiburada
https://twitter.com/alanuittombante/status/1237163580920942592,negative,negative,trendyol
https://twitter.com/thurisazzz/status/1243689182305947660,negative,negative,whatsapp
https://twitter.com/SeninleyizzReis/status/1240771404531974145,negative,negative,turkcell
https://twitter.com/oykubolekk/status/1247672051818692608,negative,negative,trendyol
https://twitter.com/rafikaraz/status/1227361163408760832,negative,negative,turkcell
https://twitter.com/Meerttgok/status/1236788312591011840,neutral,neutral,whatsapp
https://twitter.com/eitatli/status/1232409023409876992,neutral,neutral,turkcell
https://twitter.com/BERNAANBAR/status/1260329152919621634,negative,negative,hepsiburada
https://twitter.com/indirimdenizi/status/1265066093057630208,positive,neutral,hepsiburada
https://twitter.com/gs_samiyen/status/1263950840051765255,negative,negative,hepsiburada
https://twitter.com/zeynep_naimenur/status/1237149675985285121,neutral,neutral,trendyol
https://twitter.com/cagatayyamn/status/1258175778056998913,negative,negative,turkcell
https://twitter.com/abdulazizkaya/status/1237486025645215749,neutral,negative,turkcell
https://twitter.com/matruskaland/status/1224453517844201475,positive,negative,coca cola
https://twitter.com/ossmanbas/status/1239289443774861317,positive,positive,trendyol
https://twitter.com/basdincaysel/status/1222641968901128193,positive,positive,coca cola
https://twitter.com/Birkadinpirkdn/status/1261775681370951682,negative,positive,hepsiburada
https://twitter.com/ali_can06/status/1215383688214646790,negative,negative,trendyol
https://twitter.com/namutenahiyim/status/1231669547389870080,negative,negative,coca cola
https://twitter.com/_fatma8063/status/1255627471887699980,negative,negative,turkcell
https://twitter.com/pabucumunboku/status/1228781060944728064,positive,neutral,trendyol
https://twitter.com/dilaraydogaan/status/1220494313064452102,neutral,negative,whatsapp
https://twitter.com/aydinfurkankurt/status/1232419806537748480,neutral,neutral,turkcell
https://twitter.com/senahikayesi/status/1257451108114599943,positive,negative,trendyol
https://twitter.com/anonimetre/status/1262532010079334400,neutral,neutral,hepsiburada
https://twitter.com/recoaydinnn/status/1229550080417464321,neutral,negative,turkcell
https://twitter.com/FBusecelik/status/1263978039383375874,negative,negative,trendyol
https://twitter.com/dilberkcktopuz/status/1247287308514201607,negative,negative,trendyol
https://twitter.com/NmtGvnmz/status/1220856786879700992,negative,negative,trendyol
https://twitter.com/pureLSD/status/1249467676528988161,neutral,neutral,ekşi sözlük
https://twitter.com/BurhanUnal/status/1213237848066985984,positive,negative,turkcell
https://twitter.com/nekdly/status/1217227645877989377,neutral,neutral,whatsapp
https://twitter.com/77Armagan/status/1226613743527874560,positive,neutral,turkcell
https://twitter.com/beraterddem/status/1222665651690573824,neutral,negative,whatsapp
https://twitter.com/furkankarakusum/status/1225203548549500928,negative,negative,coca cola
https://twitter.com/ayssoooo/status/1232721184917262338,negative,negative,trendyol
https://twitter.com/zuhalpasahan/status/1238603156705214467,negative,positive,whatsapp
https://twitter.com/gizemerat/status/1212833880983642128,positive,positive,coca cola
https://twitter.com/hulyaaddemir/status/1258901290463252488,negative,negative,trendyol
https://twitter.com/glstndryl/status/1226259343332593664,negative,negative,trendyol
https://twitter.com/KubraGver/status/1256735015712501762,negative,negative,trendyol
https://twitter.com/alisanci/status/1238204593013694464,neutral,neutral,turkcell
https://twitter.com/esrnmzc/status/1255628112693428230,positive,positive,ekşi sözlük
https://twitter.com/bombastikpanda/status/1213459372392820742,neutral,neutral,coca cola
https://twitter.com/berfgnlts/status/1257811363524640769,negative,negative,trendyol
https://twitter.com/is_O_/status/1215773211406872576,negative,negative,whatsapp
https://twitter.com/_oguzhanakpinar/status/1226644608408526850,positive,positive,turkcell
https://twitter.com/katharoi/status/1226521553636122626,negative,negative,coca cola
https://twitter.com/SenRadyo/status/1221372415919431680,negative,negative,coca cola
https://twitter.com/therandomnoodle/status/1221522866383929344,negative,negative,trendyol
https://twitter.com/yyelizcelik/status/1244393675687448578,negative,negative,trendyol
https://twitter.com/gupsesion/status/1229865564488769537,negative,negative,trendyol
https://twitter.com/ua_kocaeli/status/1217916380382736384,neutral,negative,hepsiburada
https://twitter.com/ergilkubraa/status/1242955681424199686,negative,negative,trendyol
https://twitter.com/mare1kadin/status/1231706297600544768,negative,negative,trendyol
https://twitter.com/Hunisizzdeli/status/1219009880494952448,positive,neutral,turkcell
https://twitter.com/malirehber1/status/1226259520097263622,neutral,neutral,trendyol
https://twitter.com/gulterbetul/status/1233350163378429952,positive,neutral,trendyol
https://twitter.com/TGCTRKMN/status/1219343694253477888,positive,positive,coca cola
https://twitter.com/itskaangoktepe/status/1267229331878817799,negative,negative,turkcell
https://twitter.com/_SalihCanbaz/status/1224118304526217216,neutral,positive,whatsapp
https://twitter.com/onurrcevik/status/1237871307452104711,negative,negative,trendyol
https://twitter.com/tuzlugreyfurtt/status/1230625520041254914,negative,negative,trendyol
https://twitter.com/zynpkahvecioglu/status/1238599402912124928,neutral,neutral,turkcell
https://twitter.com/btl_byrm/status/1257421674393239558,negative,negative,ekşi sözlük
https://twitter.com/canlilardiyari/status/1240392778149957643,negative,negative,trendyol
https://twitter.com/cevheradam/status/1245112857295040519,neutral,neutral,trendyol
https://twitter.com/burkiovski/status/1223751443271835648,neutral,positive,whatsapp
https://twitter.com/TAPE__NOON/status/1245111054851506176,positive,negative,coca cola
https://twitter.com/passionmatterss/status/1223010615377190918,neutral,neutral,trendyol
https://twitter.com/ahmetsari2706/status/1221566761050484736,neutral,neutral,turkcell
https://twitter.com/psyychologistt/status/1236432704876445698,positive,positive,whatsapp
https://twitter.com/hvvhnmmklc/status/1219017174297325568,negative,negative,trendyol
https://twitter.com/futbol_rapcisi/status/1214584296637423618,positive,positive,coca cola
https://twitter.com/vonhiel/status/1227684712853970944,negative,negative,ekşi sözlük
https://twitter.com/AdrienBro1y/status/1241432279630721024,positive,positive,coca cola
https://twitter.com/bensuakdeniiz/status/1245123148388937740,neutral,neutral,trendyol
https://twitter.com/hdndbdnhd/status/1219037609932087306,negative,negative,whatsapp
https://twitter.com/comicmiaslan/status/1220458264514781187,neutral,negative,turkcell
https://twitter.com/Cankirliligi/status/1221576397174513664,neutral,negative,whatsapp
https://twitter.com/kayalisimgee/status/1214307279924875264,negative,negative,trendyol
https://twitter.com/negeregivr/status/1225914605400199168,positive,negative,trendyol
https://twitter.com/hamdiakyol_/status/1265033854907297792,negative,negative,ekşi sözlük
https://twitter.com/siyahbirbeyin/status/1261804063571742721,neutral,positive,trendyol
https://twitter.com/mehvesd/status/1217118623602565121,negative,negative,hepsiburada
https://twitter.com/deampulchri/status/1235703058249613312,negative,negative,whatsapp
https://twitter.com/nurbanumolla/status/1244771895259664385,negative,negative,whatsapp
https://twitter.com/tkaraca/status/1232388827286818816,neutral,neutral,turkcell
https://twitter.com/hfsiyedmrci/status/1254194808962367489,negative,negative,trendyol
https://twitter.com/AhmetFarukCelik/status/1251292867726839808,neutral,neutral,trendyol
https://twitter.com/reignofceren/status/1240401023199596545,negative,negative,trendyol
https://twitter.com/gezgincayyas/status/1228406314893815808,negative,negative,trendyol
https://twitter.com/ithalbira/status/1217564260785623042,positive,neutral,ekşi sözlük
https://twitter.com/emirhankonce/status/1241875010760908801,neutral,negative,whatsapp
https://twitter.com/Beynimhepuyusuk/status/1257813288521469955,neutral,neutral,turkcell
https://twitter.com/erennyigt/status/1228807266004094978,negative,negative,turkcell
https://twitter.com/sinsilikquee/status/1249115815485624320,negative,negative,trendyol
https://twitter.com/berfinoir/status/1266133709025161216,neutral,neutral,ekşi sözlük
https://twitter.com/Sedablkn22/status/1245852369210036225,neutral,positive,whatsapp
https://twitter.com/aycankapagan/status/1216869780549984256,negative,negative,whatsapp
https://twitter.com/fxfinans/status/1261799652095131649,negative,negative,turkcell
https://twitter.com/Eychi77/status/1217175571861471237,negative,negative,hepsiburada
https://twitter.com/FatmaSakal28/status/1221530137147199488,neutral,positive,trendyol
https://twitter.com/marjinalkalas/status/1227362601027407879,positive,neutral,whatsapp
https://twitter.com/asyahazalselcuk/status/1244369098831790085,negative,negative,trendyol
https://twitter.com/XAEAX12i/status/1239686517062279168,negative,negative,trendyol
https://twitter.com/Bugrasea/status/1248365716824305666,positive,neutral,ekşi sözlük
https://twitter.com/bariis_k/status/1250551399131250694,negative,negative,ekşi sözlük
https://twitter.com/iremmys/status/1261801316541743110,positive,positive,trendyol
https://twitter.com/ozzggecan/status/1251287988958638087,negative,negative,trendyol
https://twitter.com/AsyaTohumcu/status/1234584865951141888,neutral,neutral,trendyol
https://twitter.com/melisaciik35/status/1250197264204775427,positive,neutral,trendyol
https://twitter.com/yicokingkong/status/1217560978092646400,negative,negative,turkcell
